Tuesday August 26 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM JUL,22.60%,2.7% ®,5.00%,2.39%,,
Friday August 29 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Spending MoM JUL,-0.10%,0.40%,0.20%,0.15%,,
9:30 AM,,US,Personal Income (MoM) JUL,0.20%,0.5% ®,0.30%,0.21%,,
Thursday September 04 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade JUL,$-40.55B,$-40.81B ®,$ -42.2B,$ -42.1B,,
Friday September 05 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls AUG,142K,212K ®,225K,227K,,
Friday September 12 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM AUG,0.60%,0.3% ®,0.60%,0.53%,,
Wednesday September 17 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY AUG,1.70%,2.00%,1.90%,2%,,
9:30 AM,,US,Core Inflation Rate YoY AUG,1.70%,1.90%,1.90%,1.85%,,
Thursday September 25 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM AUG,-18.20%,22.5% ®,-18%,-10.40%,,
Monday September 29 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Spending MoM AUG,0.50%,0.0% ®,0.40%,0.51%,,
9:30 AM,,US,Personal Income (MoM) AUG,0.30%,0.20%,0.30%,0.32%,,
Friday October 03 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls SEP,248K,180K ®,215K,192K,,
9:30 AM,,US,Balance of Trade AUG,$-40.1B,$-40.32B ®,$ -40.9B,$ -41.1B,,
Wednesday October 15 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM SEP,-0.30%,0.60%,-0.10%,0%,,
Wednesday October 22 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY SEP,1.70%,1.70%,1.60%,1.55%,,
9:30 AM,,US,Core Inflation Rate YoY SEP,1.70%,1.70%,1.80%,1.70%,,
Tuesday October 28 2014,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM SEP,-1.30%,-18.3% ®,0.60%,2.39%,,
Friday October 31 2014,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Spending MoM SEP,-0.20%,0.50%,0.10%,0.13%,,
8:30 AM,,US,Personal Income (MoM) SEP,0.20%,0.30%,0.30%,0.38%,,
Tuesday November 04 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade SEP,$-43.03B,$-39.99B ®,$ -40.0B,$ -41.2B,,
Friday November 07 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls OCT,214K,265K ®,231K,236K,,
Friday November 14 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM OCT,0.30%,-0.30%,0.20%,0.30%,,
Thursday November 20 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY OCT,1.70%,1.70%,1.60%,1.70%,,
9:30 AM,,US,Core Inflation Rate YoY OCT,1.80%,1.70%,1.70%,1.73%,,
Wednesday November 26 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM OCT,0.40%,-0.9% ®,-0.60%,-0.30%,,
9:30 AM,,US,Personal Spending MoM OCT,0.20%,0.0% ®,0.30%,0.24%,,
9:30 AM,,US,Personal Income (MoM) OCT,0.20%,0.20%,0.40%,0.33%,,
Friday December 05 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls NOV,321K,243K ®,230K,214.3K,,
9:30 AM,,US,Balance of Trade OCT,$-43.4B,$-43.6B ®,$ -41.2B,$ -42.9B,,
Thursday December 11 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM NOV,0.70%,0.5% ®,0.40%,0.40%,,
Wednesday December 17 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY NOV,1.30%,1.70%,1.40%,1.87%,,
9:30 AM,,US,Core Inflation Rate YoY NOV,1.70%,1.80%,1.80%,1.87%,,
Tuesday December 23 2014,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM NOV,-0.70%,0.30%,2.90%,1.90%,,
11:00 AM,,US,Personal Spending MoM NOV,0.60%,0.3% ®,0.50%,0.60%,,
11:00 AM,,US,Personal Income (MoM) NOV,0.40%,0.3% ®,0.50%,0.30%,,
Wednesday January 07 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade NOV,$-39B,$-42.25B ®,$-42B,$ -43.8B,,
Friday January 09 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls DEC,252K,353K ®,240K,250K,,
Wednesday January 14 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM DEC,-0.90%,0.4% ®,-0.10%,0.10%,,
Friday January 16 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY DEC,0.80%,1.30%,0.70%,0.60%,,
9:30 AM,,US,Core Inflation Rate YoY DEC,1.60%,1.70%,1.70%,1.74%,,
Tuesday January 27 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM DEC,-3.40%,-2.1% ®,0.50%,1.08%,,
Monday February 02 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Income (MoM) DEC,0.30%,0.3% ®,0.20%,0.27%,,
9:30 AM,,US,Personal Spending MoM DEC,-0.30%,0.5% ®,-0.20%,0%,,
Thursday February 05 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade DEC,$-46.56B,$-39.75B ®,$ -38B,$ -40.7B,,
Friday February 06 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls JAN,257K,329K ®,234K,220K,,
Thursday February 12 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM JAN,-0.80%,-0.90%,-0.50%,-0.27%,,
Thursday February 26 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY JAN,-0.10%,0.80%,-0.10%,0.60%,,
9:30 AM,,US,Durable Goods Orders MoM JAN,2.80%,-3.7% ®,1.70%,1.46%,,
9:30 AM,,US,Core Inflation Rate YoY JAN,1.60%,1.60%,1.60%,1.59%,,
Monday March 02 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Income (MoM) JAN,0.30%,0.30%,0.40%,0.30%,,
9:30 AM,,US,Personal Spending MoM JAN,-0.20%,-0.30%,-0.10%,0%,,
Friday March 06 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls FEB,295K,239K ®,240K,284K,,
9:30 AM,,US,Balance of Trade JAN,$-41.80B,$--45.60B ®,$ -41.6B,$ -44.7B,,
Thursday March 12 2015,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Retail Sales MoM FEB,-0.60%,-0.80%,0.30%,0.39%,,
Tuesday March 24 2015,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Inflation Rate YoY FEB,0%,-0.10%,-0.10%,-0.12%,,
8:30 AM,,US,Core Inflation Rate YoY FEB,1.70%,1.60%,1.60%,1.60%,,
Wednesday March 25 2015,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM FEB,-1.40%,2% ®,0.30%,0.31%,,
Monday March 30 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Spending MoM FEB,0.10%,-0.20%,0.20%,0.12%,,
9:30 AM,,US,Personal Income (MoM) FEB,0.40%,0.4% ®,0.30%,0.31%,,
Thursday April 02 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade FEB,$-35.44B,$-42.68B ®,$-41.2B,$ -44B,,
Friday April 03 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls MAR,126K,264K ®,244K,225K,,
Tuesday April 14 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM MAR,0.90%,-0.5% ®,1.00%,0.81%,,
Friday April 17 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY MAR,-0.10%,0.00%,0.00%,0.10%,,
9:30 AM,,US,Core Inflation Rate YoY MAR,1.80%,1.70%,1.70%,1.74%,,
Friday April 24 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM MAR,4.00%,-1.40%,0.60%,0.53%,,
Thursday April 30 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Income (MoM) MAR,0.00%,0.40%,0.30%,0.20%,,
9:30 AM,,US,Personal Spending MoM MAR,0.40%,0.2% ®,0.50%,0.30%,,
Tuesday May 05 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade MAR,$-51.37B,$-35.89B ®,$-40.3B,$ -40B,,
Friday May 08 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls APR,223K,85K ®,224K,203.9K,,
Wednesday May 13 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM APR,0.00%,1.1% ®,0.20%,0.41%,,
Friday May 22 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY APR,-0.20%,-0.10%,-0.10%,0.00%,,
9:30 AM,,US,Core Inflation Rate YoY APR,1.80%,1.80%,1.70%,1.69%,,
Tuesday May 26 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM APR,-0.50%,5.1% ®,-0.40%,-0.07%,,
Monday June 01 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Spending MoM APR,0.00%,0.5% ®,0.20%,0.15%,,
9:30 AM,,US,Personal Income (MoM) APR,0.40%,0.00%,0.30%,0.30%,,
Wednesday June 03 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade APR,$-40.88B,$-50.57B ®,$ -44B,$ -46.8B,,
Friday June 05 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls MAY,280K,221K ®,225K,229K,,
Thursday June 11 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM MAY,1.20%,0.2% ®,1.10%,0.43%,,
Thursday June 18 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY MAY,0.00%,-0.20%,0.00%,0.00%,,
9:30 AM,,US,Core Inflation Rate YoY MAY,1.70%,1.80%,1.80%,1.73%,,
Tuesday June 23 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM MAY,-1.80%,-1.5% ®,-0.50%,-0.52%,,
Thursday June 25 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Income (MoM) MAY,0.50%,0.5% ®,0.50%,0.30%,,
9:30 AM,,US,Personal Spending MoM MAY,0.90%,0.1% ®,0.70%,0.40%,,
Thursday July 02 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls JUN,223K,254K ®,230K,221K,,
Tuesday July 07 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade MAY,$-41.87B,$-40.7B ®,$ -42.6B,$ -41.1B,,
Tuesday July 14 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM JUN,-0.30%,1.0% ®,0.30%,0.29%,,
Friday July 17 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY JUN,0.10%,0.00%,0.10%,0.10%,,
9:30 AM,,US,Core Inflation Rate YoY JUN,1.80%,1.70%,1.80%,1.80%,,
Monday July 27 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM JUN,3.40%,-2.1% ®,3%,2.30%,,
Monday August 03 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Spending MoM JUN,0.20%,0.7% ®,0.20%,0.20%,,
9:30 AM,,US,Personal Income (MoM) JUN,0.40%,0.4% ®,0.40%,0.30%,,
Wednesday August 05 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade JUN,$-43.84B,$-40.94B ®,$ -42.8B,,,
Friday August 07 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls JUL,215K,231K ®,223K,215.7K,,
Thursday August 13 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM JUL,0.60%,0% ®,0.50%,0.48%,,
Wednesday August 19 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Core Inflation Rate YoY JUL,1.80%,1.80%,1.80%,1.84%,,
9:30 AM,,US,Inflation Rate YoY JUL,0.20%,0.10%,0.20%,0.12%,,
Wednesday August 26 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM JUL,2.00%,4.1% ®,-0.40%,-0.45%,,
Friday August 28 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Income (MoM) JUL,0.40%,0.40%,0.40%,0.28%,,
9:30 AM,,US,Personal Spending MoM JUL,0.30%,0.3% ®,0.40%,0.2,,
Thursday September 03 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade JUL,$-41.86B,$-45.21B ®,$ -42.4B,,,
Friday September 04 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls AUG,173K,245K ®,220K,216K,,
Tuesday September 15 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM AUG,0.20%,0.7% ®,0.30%,0.50%,,
Wednesday September 16 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY AUG,0.20%,0.20%,0.20%,0.20%,,
9:30 AM,,US,Core Inflation Rate YoY AUG,1.80%,1.80%,1.90%,1.84%,,
Thursday September 24 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM AUG,-2.00%,1.9% ®,-2%,-2.40%,,
Monday September 28 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Spending MoM AUG,0.40%,0.4% ®,0.30%,0.30%,,
9:30 AM,,US,Personal Income (MoM) AUG,0.30%,0.5% ®,0.40%,0.31%,,
Friday October 02 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls SEP,142K,136K ®,203K,202.8K,,
Tuesday October 06 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade AUG,$-48.33B,$-41.81B ®,$-47.4B,,,
Wednesday October 14 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM SEP,0.10%,0.0% ®,0.20%,0.20%,,
Thursday October 15 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Core Inflation Rate YoY SEP,1.90%,1.80%,1.80%,1.80%,,
9:30 AM,,US,Inflation Rate YoY SEP,0.00%,0.20%,-0.10%,0.00%,,
Tuesday October 27 2015,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM SEP,-1.20%,-3.0% ®,-1.20%,-1.59%,,
Friday October 30 2015,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Income (MoM) SEP,0.10%,0.4% ®,0.20%,0.30%,,
8:30 AM,,US,Personal Spending MoM SEP,0.10%,0.40%,0.20%,0.27%,,
Wednesday November 04 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade SEP,$-40.81B,$-48.02B ®,$-41.1B,$-44.7B,,
Friday November 06 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls OCT,271K,137K ®,180K,185K,,
Friday November 13 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM OCT,0.10%,0.0% ®,0.30%,0.20%,,
Tuesday November 17 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY OCT,0.20%,0.00%,0.10%,0.10%,,
9:30 AM,,US,Core Inflation Rate YoY OCT,1.90%,1.90%,1.90%,1.90%,,
Wednesday November 25 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM OCT,3.00%,-0.8% ®,1.50%,1.55%,,
9:30 AM,,US,Personal Spending MoM OCT,0.10%,0.10%,0.30%,0.30%,,
9:30 AM,,US,Personal Income (MoM) OCT,0.40%,0.2% ®,0.40%,0.48%,,
Friday December 04 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls NOV,211K,298K ®,200K,210K,,
9:30 AM,,US,Balance of Trade OCT,$-43.89B,$-42.64B ®,$-40.5B,,,
Friday December 11 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM NOV,0.20%,0.10%,0.30%,0.30%,,
Tuesday December 15 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Core Inflation Rate YoY NOV,2%,1.90%,2.00%,2.00%,,
9:30 AM,,US,Inflation Rate YoY NOV,0.50%,0.20%,0.40%,0.30%,,
Wednesday December 23 2015,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM NOV,0%,2.9% ®,-0.60%,-0.73%,,
9:30 AM,,US,Personal Income (MoM) NOV,0.30%,0.40%,0.20%,0.20%,,
9:30 AM,,US,Personal Spending MoM NOV,0.30%,0.0% ®,0.30%,0.40%,,
Wednesday January 06 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade NOV,$-42.37B,$-44.58B ®,$-44B,,,
Friday January 08 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Non Farm Payrolls DEC,292K,252K ®,200K,205K,,
Friday January 15 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM DEC,-0.10%,0.4% ®,0%,0.30%,,
Wednesday January 20 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY DEC,0.70%,0.50%,0.80%,0.60%,,
9:30 AM,,US,Core Inflation Rate YoY DEC,2.10%,2%,2.10%,2.00%,,
Thursday January 28 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM DEC,-5.10%,-0.5% ®,-0.60%,0.10%,,
Monday February 01 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Personal Income (MoM) DEC,0.30%,0.30%,0.20%,0.20%,,
9:30 AM,,US,Personal Spending MoM DEC,0.00%,0.5% ®,0.10%,0.20%,,
Friday February 05 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade DEC,$-43.36B,$-42.23B ®,$-43B,,,
9:30 AM,,US,Non Farm Payrolls JAN,151K,262K ®,190K,210K,,
Friday February 12 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Retail Sales MoM JAN,0.20%,0.2% ®,0.10%,0.40%,,
Friday February 19 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Inflation Rate YoY JAN,1.40%,0.70%,1.30%,0.80%,,
9:30 AM,,US,Core Inflation Rate YoY JAN,2.20%,2.10%,2.10%,2.10%,,
Thursday February 25 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Durable Goods Orders MoM JAN,4.90%,-4.6% ®,2.90%,2.70%,,
Friday February 26 2016,,,,Actual,Previous,Consensus,Forecast,,
11:00 AM,,US,Personal Income (MoM) JAN,0.50%,0.30%,0.40%,0.40%,,
11:00 AM,,US,Personal Spending MoM JAN,0.50%,0.1% ®,0.30%,0.30%,,
Friday March 04 2016,,,,Actual,Previous,Consensus,Forecast,,
9:30 AM,,US,Balance of Trade JAN,$-45.68B,$-44.7B ®,$ -44B,,,
9:30 AM,,US,Non Farm Payrolls FEB,242K,172K ®,190K,195K,,
Tuesday March 15 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Retail Sales MoM FEB,-0.10%,-0.4% ®,-0.10%,-0.30%,,
Wednesday March 16 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Core Inflation Rate YoY FEB,2.30%,2.20%,2.20%,2.20%,,
8:30 AM,,US,Inflation Rate YoY FEB,1.00%,1.40%,0.90%,1.10%,,
Thursday March 24 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM FEB,-2.80%,4.2% ®,-2.90%,-2%,,
Monday March 28 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Spending MoM FEB,0.10%,0.1% ®,0.10%,0.20%,,
8:30 AM,,US,Personal Income (MoM) FEB,0.20%,0.50%,0.10%,0.20%,,
Friday April 01 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Non Farm Payrolls MAR,215K,245K ®,205K,215K,,
Tuesday April 05 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Balance of Trade FEB,$-47.06B,$-45.88B ®,$ -46.2B,,,
Wednesday April 13 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Retail Sales MoM MAR,-0.30%,0.0% ®,0.10%,0.30%,,
Thursday April 14 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Core Inflation Rate YoY MAR,2.20%,2.30%,2.30%,2.30%,,
8:30 AM,,US,Inflation Rate YoY MAR,0.90%,1.00%,1.10%,1.10%,,
Tuesday April 26 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM MAR,0.80%,-3.1% ®,1.80%,1.02%,,
Friday April 29 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Income (MoM) MAR,0.40%,0.1% ®,0.30%,0.30%,,
8:30 AM,,US,Personal Spending MoM MAR,0.10%,0.2% ®,0.20%,0.30%,,
Wednesday May 04 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Balance of Trade MAR,$-40.44B,$-46.96B ®,$-41.5B,,,
Friday May 06 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Non Farm Payrolls APR,160K,208K ®,202K,208K,,
Friday May 13 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Retail Sales MoM APR,1.30%,-0.3% ®,0.70%,0.34%,,
Tuesday May 17 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Inflation Rate YoY APR,1.10%,0.90%,1.10%,1%,,
8:30 AM,,US,Core Inflation Rate YoY APR,2.10%,2.20%,2.10%,2.20%,,
Thursday May 26 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM APR,3.40%,1.9% ®,0.50%,0.20%,,
Tuesday May 31 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Spending MoM APR,1%,0.0% ®,0.70%,0.30%,,
8:30 AM,,US,Personal Income (MoM) APR,0.40%,0.40%,0.40%,0.30%,,
Friday June 03 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Balance of Trade APR,$-37.4B,$-35.5B ®,$-41.3B,,,
8:30 AM,,US,Non Farm Payrolls MAY,38K,123K ®,164K,177K,,
Tuesday June 14 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Retail Sales MoM MAY,0.50%,1.30%,0.30%,0.20%,,
Thursday June 16 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Core Inflation Rate YoY MAY,2.20%,2.10%,2.20%,2.10%,,
8:30 AM,,US,Inflation Rate YoY MAY,1%,1.10%,1.10%,1.20%,,
Friday June 24 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM MAY,-2.20%,3.3% ®,-0.50%,-1.10%,,
Wednesday June 29 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Income (MoM) MAY,0.20%,0.5% ®,0.30%,0.30%,,
8:30 AM,,US,Personal Spending MoM MAY,0.40%,1.1% ®,0.40%,0.10%,,
Wednesday July 06 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Balance of Trade MAY,$-41.14B,$-37.4B,$-40B,,,
Friday July 08 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Non Farm Payrolls JUN,287K,11K ®,175K,170K,,
Friday July 15 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Inflation Rate YoY JUN,1%,1%,1.10%,1%,,
8:30 AM,,US,Core Inflation Rate YoY JUN,2.30%,2.20%,2.30%,2.20%,,
8:30 AM,,US,Retail Sales MoM JUN,0.60%,0.2% ®,0.10%,0.30%,,
Wednesday July 27 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM JUN,-4%,-2.8% ®,-1.10%,0%,,
Tuesday August 02 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Spending MoM JUN,0.40%,0.40%,0.30%,0.30%,,
8:30 AM,,US,Personal Income (MoM) JUN,0.20%,0.20%,0.30%,0.20%,,
Friday August 05 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Balance of Trade JUN,$-44.51B,$-40.96B ®,$-43.1B,,,
8:30 AM,,US,Non Farm Payrolls JUL,255K,292K ®,180K,190K,,
Friday August 12 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Retail Sales MoM JUL,0%,0.8% ®,0.40%,0.20%,,
Tuesday August 16 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Core Inflation Rate YoY JUL,2.20%,2.30%,2.30%,2%,,
8:30 AM,,US,Inflation Rate YoY JUL,0.80%,1%,0.90%,1%,,
Thursday August 25 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Durable Goods Orders MoM JUL,4.40%,-4.2% ®,3.30%,3.10%,,
Monday August 29 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Personal Income (MoM) JUL,0.40%,0.3% ®,0.40%,0.20%,,
8:30 AM,,US,Personal Spending MoM JUL,0.30%,0.5% ®,0.30%,0.30%,,
Friday September 02 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Balance of Trade JUL,$-39.47B,$-44.66B ®,$-42.7B,$ -46.2B,,
8:30 AM,,US,Non Farm Payrolls AUG,151K,275K ®,180K,190K,,
Thursday September 15 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Retail Sales MoM AUG,-0.30%,0.1% ®,-0.10%,0.20%,,
Friday September 16 2016,,,,Actual,Previous,Consensus,Forecast,,
8:30 AM,,US,Inflation Rate YoY AUG,1.10%,0.80%,1%,0.90%,,
8:30 AM,,US,Core Inflation Rate YoY AUG,2.30%,2.20%,2.20%,2.10%,,
Wednesday September 28 2016,,,,Actual,Previous,Consensus,Forecast,,
